ROUTE,COST,REVENUE,PROFIT
MCO-SYR,5467298.1200000085,8500045.5,3032746
LAX-MKE,3604571.040000007,6625496.579999999,3020938
ABQ-MDW,3611758.8399999873,6616723.440000001,3004964
DFW-SAN,31249168.6800006,34242767.36,2993644
ALB-TPA,3467439.5999999875,6453369.420000006,2985924
CHS-MDW,4479200.60000001,7461593.28,2982396
DEN-SNA,27502201.440000445,30483289.10000002,2981138
JNU-KTN,886366.8799999995,3853131.200000001,2966752
SAN-SFO,48741557.76000254,51684480.96000011,2942913
IAD-MIA,3414134.299999988,6353764.420000004,2939624
BWI-IAH,10839348.400000034,13771222.560000014,2931882
DAL-PIT,3354235.999999992,6279328.439999996,2925096
PHX-STL,19556154.96000012,22477499.880000006,2921367
DEN-GCC,3443948.879999981,6355748.639999999,2911787
CMH-DAL,3650411.1599999904,6561248.4,2910838
KOA-SJC,2703431.0400000066,5613000.700000001,2909564
LAX-MTJ,1715348.8799999957,4606295.039999997,2890944
MIA-STX,6392343.11999994,9275542.919999998,2883197
ANC-SCC,1616094.9599999983,4490438.399999999,2874341
IAH-JAC,1108536.599999999,3981899.52,2873364
MDW-PVD,4964276.799999993,7813409.120000001,2849135
JAX-MDW,3167299.9599999925,6012422.279999998,2845127
MDW-STL,11787404.43999984,14632118.279999984,2844708
MSY-OAK,4834639.040000006,7678118.000000002,2843477
HNL-OAK,10405136.879999977,13248311.659999993,2843180
CKB-IAD,1261837.5600000008,4098049.759999998,2836217
DCA-MKE,4809316.480000026,7644080.500000009,2834792
PIT-SEA,5134305.0,7968622.800000003,2834316
PHL-STT,2934874.7999999924,5767371.760000002,2832497
ORD-RNO,1520386.8000000012,4338877.2,2818490
LAS-MCO,20045177.95999976,22861561.700000014,2816390
HDN-MSP,1248688.3599999994,4062179.100000001,2813489
BHM-MCO,5730093.559999999,8538220.239999989,2808121
BDL-TPA,14381673.76000022,17189408.26000001,2807729
ABQ-SEA,3874826.399999988,6670334.880000002,2795505
IAH-TPA,17620827.180000126,20401487.24000001,2780688
MDW-PIT,9583252.000000035,12362582.4,2779318
HOU-MSY,20665678.479999524,23443139.40000004,2777477
BOI-LAS,6082941.039999977,8858827.800000004,2775886
AUS-MIA,5172263.780000008,7947619.999999998,2775332
EWR-LEX,893074.7199999996,3665157.360000001,2772078
ALB-MSP,890805.6000000007,3662712.0,2771928
ANC-PHX,4412411.519999997,7179518.979999998,2767111
MCO-ORD,49833532.79999767,52600247.04000001,2766661
MCI-PDX,3493504.4799999874,6250086.48,2756578
BWI-CHS,7424473.279999983,10172680.38,2748207
MLI-MSP,2202696.320000002,4928049.0,2725409
LAX-PDX,52473988.63999777,55193403.72000009,2719400
ANC-LAX,5233498.599999997,7944396.0,2710914
DFW-GNV,914196.0,3615259.680000001,2701064
MIA-PHL,25571625.499999825,28270036.64000003,2698404
CVG-MCO,11288207.15999988,13978433.29999998,2690252
MDW-SJC,4622128.479999989,7286958.359999999,2664821
EWR-PBI,37521855.90000083,40172566.07999992,2650736
SEA-TUS,11343303.680000076,13989480.960000005,2646169
BUR-HOU,3078155.0400000024,5710729.7,2632572
DEN-STL,29631089.600000866,32255295.35999997,2624218
ATL-MHT,1161840.32,3779569.6,2617728
LAX-STL,19642418.87999996,22245436.00000001,2602986
ANC-FAI,13759537.800000338,16361384.900000002,2601880
BNA-HOU,11402323.59999985,13993300.799999995,2590978
JFK-SRQ,4106839.799999983,6688533.360000001,2581696
OGG-SMF,5322369.600000002,7894802.480000003,2572431
MCI-SAT,2636972.8000000063,5197171.680000003,2560194
BDL-LAX,2191058.7600000026,4745292.359999999,2554231
EWR-MTJ,2925328.200000006,5468651.1000000015,2543325
MCI-SEA,11219115.47999987,13735084.800000008,2515976
MCO-ROC,3506929.199999992,6016776.480000002,2509849
BWI-IND,5246329.279999969,7753944.240000008,2507622
BWI-OAK,5194153.599999995,7691749.439999999,2497595
LAS-LBB,2977923.0,5472320.079999998,2494395
LAS-OMA,10205120.560000071,12699124.88,2493999
FLL-SAN,4131142.279999993,6624204.880000001,2493063
MCO-SMF,4880026.880000003,7359194.780000003,2479168
IAD-PDX,1881711.6000000024,4353561.0,2471850
MSP-SYR,858950.4000000006,3326718.08,2467768
BOS-SEA,28437073.920000277,30891471.240000013,2454417
BUR-PHX,17528746.2,19982258.64000006,2453472
DFW-GUC,1719748.2400000026,4158664.840000001,2438920
MCO-OMA,2491803.6399999983,4929000.18,2437195
DTW-SAV,988314.0000000008,3410386.76,2422074
CHS-SEA,4117721.6000000094,6538463.4,2420734
BOS-SYR,3605483.000000017,6017990.659999996,2412506
AUS-SAN,7074447.839999941,9468024.899999993,2393581
ATL-DAL,27819837.720000494,30211308.559999995,2391434
HOU-MIA,2965170.199999992,5342525.640000001,2377360
ATW-DEN,1502793.019999997,3868945.6799999992,2366151
BOS-SJC,4786532.759999994,7149686.400000001,2363151
KOA-OGG,3116404.8000000394,5477422.860000003,2361023
BNA-CHS,2665703.800000003,5026262.880000002,2360560
EWR-SJC,4808252.159999999,7162240.040000001,2353986
MSP-TUS,3681827.520000005,6033078.660000002,2351258
DCA-OMA,6018529.920000026,8357615.199999998,2339069
BNA-MCI,7427778.559999951,9759962.179999996,2332185
DTW-LIT,790651.2000000007,3115509.4,2324857
CHS-DAL,3186768.4799999977,5493885.100000002,2307114
FLL-PHL,30914414.07999916,33220584.000000004,2306199
DAL-SDF,2764813.0,5063452.800000003,2298639
PHX-RSW,2117562.72,4411123.079999999,2293563
AUS-PDX,3114987.700000005,5407192.679999999,2292200
ROC-TPA,3543129.1600000123,5835233.039999996,2292104
MDW-ORF,3160842.24000001,5448311.480000001,2287473
AUS-DCA,1964381.2999999973,4242726.600000001,2278347
ANC-BET,4331174.159999971,6601812.359999999,2270641
DFW-TPA,25309548.51999972,27568792.200000025,2259269
MEM-TPA,3010425.19999999,5267331.680000005,2256901
ANC-KOA,3320565.3599999947,5569859.840000001,2249294
AUS-RDU,1508702.6799999983,3757784.1,2249080
BOI-RNO,1987445.6000000047,4229886.0600000005,2242434
LIT-PHX,1225708.799999999,3460147.199999999,2234433
KOA-LIH,1379067.2400000023,3602722.959999999,2223649
ANC-ORD,1445051.200000001,3634273.26,2189220
MDW-MSY,8083810.0,10272900.960000005,2189080
BNA-OAK,5037051.600000015,7214473.41999999,2177428
AUS-LAS,8962777.600000033,11138129.239999993,2175355
JFK-ORH,1455828.0,3619431.28,2163602
ALB-RSW,2190304.1999999946,4337582.88,2147280
DEN-EAR,1830385.6999999955,3974696.000000001,2144310
LAX-SMF,46689158.9200016,48829724.39999996,2140493
CLT-DAL,3293121.0400000084,5431364.300000003,2138252
ITO-OGG,2199880.800000005,4318457.0,2118593
OAK-STL,1498459.0,3616866.7600000016,2118409
BWI-SDF,6341227.599999964,8459363.500000007,2118133
GRR-LAS,1535002.0800000022,3617007.1200000006,2082002
MKG-ORD,1752602.359999997,3830564.52,2077960
JFK-PHX,39289192.79999908,41360976.88000009,2071756
CLE-MCO,11785816.69999986,13855376.360000014,2069569
ANC-OME,2365123.800000003,4431747.6000000015,2066615
ABQ-JFK,3211521.600000005,5264343.36,2052819
PBI-PVD,2053863.999999996,4094986.52,2041125
ELP-SEA,1604659.1999999995,3639059.600000001,2034401
ATL-HOU,31434639.040000767,33465176.15999995,2030563
PHL-SRQ,1803384.960000001,3807636.56,2004246
LAS-PAE,1539278.1599999983,3527440.0,1988154
MDW-SJU,2310660.799999999,4288252.579999999,1977596
DAL-DTW,3230948.6000000075,5207418.000000002,1976473
ASE-MSP,445870.7999999997,2421721.08,1975850
LAS-RSW,1508135.200000001,3475593.9200000004,1967461
BNA-MDW,12508759.799999794,14462095.20000002,1953326
DEN-RDU,17294130.080000248,19231630.720000003,1937500
BOS-PIT,20782083.839999992,22718344.740000024,1936300
ATL-FAR,498655.9200000003,2433871.88,1935214
GRR-MCO,5847510.720000016,7768892.159999997,1921379
BNA-FLL,14929695.360000163,16849499.40000002,1919791
HOU-SJU,1869942.3599999985,3785347.58,1915407
MDW-MEM,4235481.599999982,6131722.280000002,1896236
AUS-TPA,2055613.4400000027,3945779.199999998,1890176
OMA-SAN,3969601.199999991,5841613.080000001,1872015
DAL-RSW,3229951.1999999904,5101827.099999999,1871869
GRR-TPA,2353780.439999993,4224274.880000001,1870496
OMA-PHX,17762890.600000113,19629825.160000008,1866941
BOS-JAX,15687245.200000225,17527938.060000025,1840676
HOU-SLC,1268671.200000001,3101145.2800000003,1832475
ABE-DTW,5655144.0,7486873.52,1831716
MCO-PDX,5987181.600000016,7817957.680000002,1830782
LGB-SJC,3728857.919999971,5556528.8199999975,1827670
PVD-RSW,2711064.0,4536803.56,1825739
BHM-TPA,4718921.840000029,6530081.000000003,1811141
BOI-SMF,4820011.040000023,6615783.5,1795730
DAL-OMA,2982930.62,4778013.400000001,1795084
ATL-PSP,682953.6,2463742.0,1780791
BUF-BWI,8201886.16000004,9975482.36000001,1773601
HOU-SAT,10398103.03999996,12170639.660000011,1772520
BWI-SMF,1791221.6000000015,3558187.8600000003,1766966
AUS-MCI,1309294.0,3067880.5799999987,1758586
DEN-OAK,14389509.159999857,16145612.939999985,1756105
BNA-MKE,4423034.0,6158733.0,1735709
PVD-TPA,7231681.920000063,8963846.399999993,1732147
BOS-ORF,686219.5199999997,2413568.5,1727347
MSP-ORF,979654.9999999992,2699516.16,1719863
DSM-STL,3886572.680000025,5598785.12,1712212
LAX-PIT,7046818.240000041,8758146.599999994,1711330
FLL-HPN,6044238.239999989,7740304.379999999,1696067
LAS-MEM,1931905.919999996,3618181.12,1686273
LAS-XNA,945169.6799999996,2628814.720000001,1683645
BNA-RSW,2893265.039999995,4568467.5,1675238
BWI-DAL,13925089.199999824,15595264.080000008,1670189
HOU-PIT,3668864.4000000088,5338174.42,1669313
AUS-CVG,1860649.559999996,3523512.82,1662861
ATL-TPA,47056430.23999614,48698008.0000001,1641541
GSO-MCO,1342017.000000002,2963703.5999999987,1621687
SBA-SEA,2755366.559999992,4373448.38,1618079
MSP-OAK,3428045.6000000043,5023525.080000003,1595476
OAK-SEA,27648921.60000105,29240668.44000004,1591756
APN-DTW,1453551.839999995,3038996.0,1585388
BNA-MCO,16813341.120000385,18397550.340000007,1584202
OGG-SAN,11097496.80000004,12680689.6,1583184
CMH-RSW,11122440.000000125,12700615.679999998,1578174
CLT-HOU,3246425.6000000103,4821166.800000003,1574737
IND-OAK,4161740.999999993,5736116.699999999,1574372
CLE-MDW,8357505.519999892,9924856.200000009,1567345
HNL-LGB,5532848.7599999895,7094829.600000002,1561984
MCO-MHT,8193423.999999929,9755296.320000004,1561879
DEN-PUB,1551087.4200000048,3112866.000000001,1561781
BOS-MDW,6803512.400000061,8361500.56,1557993
EGE-LGA,563136.4800000001,2119748.9999999995,1556612
DAL-SAN,17097623.19999987,18641145.20000001,1543501
BDL-SJU,8599919.199999975,10134441.94,1534531
CLT-MTJ,554213.4000000003,2085227.7599999995,1531016
HOU-SAN,7762775.679999965,9284910.06,1522144
JAX-LAS,2803870.0000000023,4323151.6400000015,1519284
MDW-OMA,8690845.639999924,10201372.300000008,1510516
BOS-MYR,2483822.1600000006,3990767.0999999978,1506947
FLL-RIC,9286206.600000093,10792787.339999994,1506574
MCO-STT,1477185.8400000017,2978185.600000001,1501000
CMH-PBI,927788.0000000003,2424895.38,1497106
AUS-OAK,3157747.1799999964,4653645.200000002,1495904
HIB-MSP,3502390.639999984,4997718.72,1495324
BWI-SJC,1684281.0400000007,3178200.3,1493918
ORD-UIN,2422641.8399999943,3907131.0799999977,1484484
DSM-MCO,1392257.8399999982,2863422.72,1471164
CLE-SLC,1023401.3999999992,2482237.38,1458838
FLL-GRR,813896.1600000005,2267742.0,1453844
DAL-MSY,17139035.520000406,18592242.11999998,1453178
PHX-SNA,26467736.79999973,27914531.160000023,1446800
BWI-HOU,11233658.719999945,12675520.000000002,1441854
MMH-SFO,753391.3599999996,2192940.0,1439532
AVL-MCO,1274225.9200000006,2710922.04,1436691
MCO-RIC,8706452.399999917,10129534.96,1423069
DAL-MSP,2638919.920000004,4052300.0,1413349
FLL-GSO,1111349.84,2519432.880000001,1408082
AUS-SNA,1582396.5000000028,2976051.86,1393654
CLT-ITH,327944.76000000007,1719584.0,1391646
IND-SRQ,1010334.0800000012,2389613.16,1379278
MCO-TYS,476280.3200000002,1851624.5600000003,1375345
MCO-MYR,553092.0000000006,1926226.2800000005,1373131
EWR-TPA,25415314.42000078,26784159.36000001,1368849
BNA-RIC,771568.7199999994,2139071.9999999995,1367504
DAL-OKC,5760820.520000028,7110216.959999998,1349400
AVL-TPA,1000859.3600000008,2328746.7,1327887
BHM-HOU,4508849.600000011,5834564.1,1325706
RDU-RSW,902891.3600000012,2223080.64,1320192
HDN-IAH,1428172.500000002,2742727.2,1314548
HNL-KOA,27150954.11999961,28445832.0,1295134
ABQ-MCO,1697957.8000000017,2992051.22,1294095
MDW-SDF,4695405.27999998,5973768.080000004,1278357
FLL-LAS,15992306.76000011,17265511.80000002,1273200
HDN-SEA,636278.3,1905274.0,1268995
MEI-ORD,2315920.200000008,3582102.8000000003,1266183
MCO-SWF,2818433.4000000027,4084399.040000001,1265971
LAS-SNA,18256916.15999968,19498088.799999986,1241211
BWI-PWM,7159576.160000058,8398154.820000002,1238576
BUF-LAS,5928610.800000025,7146858.959999997,1218254
DEN-LAR,2458753.920000002,3672306.0,1213650
MSP-SJU,1218611.3599999992,2428375.3799999994,1209767
FLL-MCO,13554586.75999984,14757218.239999996,1202636
SAT-SNA,1581169.360000002,2775151.2,1193980
LAX-MMH,815105.2799999992,2004415.14,1189309
FLL-ORH,3276588.479999997,4444503.979999997,1167910
DAL-SAT,20197444.22000077,21345036.999999966,1147630
LIH-SJC,4279578.959999988,5424456.960000001,1144875
MCO-OAK,4921887.679999989,6047516.64,1125633
FLL-STT,3143882.2799999896,4268379.999999997,1124510
PIT-TPA,10304088.079999994,11424413.3,1120325
RDU-SJU,2963832.3199999942,4075694.439999999,1111863
SDF-TPA,3268076.5599999963,4372840.619999998,1104759
LAS-TYS,1350129.0400000005,2453989.64,1103863
DEN-TPA,29948125.55999906,31038460.32000005,1090338
MSY-PIT,737089.5999999997,1821764.8800000004,1084676
DEN-LGB,828344.879999999,1910553.479999999,1082209
CVG-SAN,2115414.5999999978,3196250.2,1080831
CLE-MSY,1215591.960000002,2293979.520000001,1078388
OGG-SJC,9376285.800000062,10453896.959999995,1077608
DSM-LAS,5756303.359999975,6829141.440000002,1072838
CMH-LAS,13338952.239999902,14410581.799999995,1071654
ABQ-AUS,1097769.4000000008,2168666.24,1070891
BUF-RSW,3608337.919999992,4679190.72,1070855
CHS-CVG,757247.9199999997,1818818.1,1061569
DCA-OKC,5322653.520000013,6383099.519999999,1060445
HNL-SAN,12238747.199999897,13291702.199999992,1052960
PAE-SFO,1233566.4000000015,2278944.0,1045360
MDW-PDX,5579874.519999996,6621967.240000006,1042091
RSW-SYR,1587448.479999999,2627079.840000001,1039632
MCO-MKE,15274699.360000243,16300679.72,1025973
DAL-PHL,3896081.800000012,4916527.000000003,1020444
JFK-SMF,5236559.2399999965,6256200.959999998,1019641
CMH-MSY,626366.8800000001,1642722.3800000004,1016353
DAL-RNO,718338.5599999999,1734596.4600000004,1016258
AUS-LBB,1063560.78,2066545.8,1002983
KOA-OAK,4692806.400000005,5695550.04,1002747
HSV-MCO,984145.8000000012,1982767.3600000003,998622
DEN-HOU,19119872.64000001,20115329.0,995393
MDW-OKC,1013289.5600000002,2007351.84,994062
BOS-PHL,42764500.79999727,43757915.51999991,993384
CVG-JAX,843876.3599999998,1834392.0,990534
ORD-SLN,1818953.2800000052,2799677.9799999995,980727
BZN-LAS,724629.3600000005,1697884.16,973256
DEN-SAV,1149026.0000000005,2114160.4,965133
CLE-SAN,1429934.0,2391693.2399999998,961759
BOI-OAK,5321457.920000027,6266880.300000001,945430
ORF-TPA,829103.0000000009,1773100.86,944002
ORD-STT,699808.1999999998,1643547.3199999998,943740
AUS-DEN,22967659.0,23903975.99999999,936311
SJU-STT,2892229.4400000144,3825463.599999998,933236
EUG-LAS,779856.0,1709872.9599999995,930018
RDU-SAN,1566850.4799999995,2487509.72,920660
MSY-SMF,762721.1200000001,1681531.2599999998,918808
CLE-MKE,3304804.160000008,4222527.12,917722
BMI-MCO,1524583.359999999,2442225.28,917644
FLL-LEX,1255848.9999999984,2157944.8,902098
JAX-PIT,622094.9600000001,1516314.8000000005,894221
LAX-TUL,1132452.8799999985,2018870.36,886418
ORF-PHX,973291.4799999994,1857446.9199999992,884157
ORD-RAP,153764.39999999997,1032019.2000000002,878254
LGB-SEA,3533479.20000001,4411024.800000001,877557
LAX-SGF,1014778.1600000004,1890774.9,875995
DEN-PNS,1465857.5999999982,2328839.6800000006,862982
DAL-TUS,421543.6800000001,1274691.0,853144
PAE-PHX,1002452.6399999984,1848000.0,845544
RSW-SLC,1411115.0000000012,2254994.56,843884
ORD-SUN,277345.32,1118604.0,841264
CVG-LAS,10720504.87999993,11560542.240000002,840039
FLL-MEM,961857.7200000013,1796385.9200000002,834526
DTW-MYR,2134156.799999997,2960610.000000001,826452
ATL-OAK,5319612.000000006,6145461.920000008,825850
DEN-MMH,1132586.4000000006,1949044.88,816461
FAR-LAS,2375923.1999999937,3175537.260000001,799614
BUF-PHX,4738971.520000011,5535003.860000004,796029
OME-OTZ,173678.44000000003,967680.0,794000
CAK-MCO,2372212.9199999976,3164376.3599999994,792171
ISP-TPA,5233572.960000028,6011245.0,777709
LAS-PSC,796306.5600000003,1572841.5,776537
ABQ-SJC,503624.79999999976,1274559.88,770934
PWM-TPA,1650937.3600000022,2417654.880000001,766718
FCA-LAX,504255.60000000027,1266150.0,761880
PBI-RDU,1236833.5200000005,1989670.4800000004,752840
LAS-MSO,748020.0,1500597.92,752575
MYR-ORD,518851.43999999977,1269184.9600000002,750333
LGB-PDX,2747930.399999996,3496283.9999999995,748362
MSY-SDF,313832.0,1060400.52,746570
MCO-PWM,2283608.160000001,3026970.1000000024,743361
LAS-SHV,945536.9999999997,1687098.2400000002,741562
BWI-SAV,812150.2799999992,1547888.94,735734
IDA-LAS,646819.6800000002,1375849.9000000006,729029
BDL-PBI,5222640.640000011,5944475.340000003,721834
IND-JAX,587039.7599999998,1302975.3600000003,715937
FLL-FNT,917538.0000000003,1613198.46,695662
BLI-KOA,782073.7600000001,1475999.2,693922
ELP-SJC,392388.4800000001,1082925.9,690537
PBI-PIT,974446.7199999994,1660813.44,686367
JFK-SAV,11481138.080000125,12167456.100000003,686315
LAS-MFR,676416.0,1358698.76,682283
LFT-MCO,737015.6799999996,1413789.7000000002,676777
FCA-LAS,793369.1999999993,1464399.7999999998,671031
FLL-ISP,7710806.399999941,8380103.680000003,669313
GUC-IAH,308269.16000000003,973520.64,665251
EUG-OAK,648765.5999999995,1312881.38,664119
GJT-LAS,590491.1999999994,1242136.4,651645
OAK-OGG,8312252.520000036,8958786.300000004,646539
MHT-TPA,4294754.880000017,4937374.559999998,642621
CGI-ORD,1443234.7200000018,2075431.6000000008,632193
BNA-SYR,302442.84,933737.8,631294
BTV-MCO,664593.12,1292947.5,628361
CAK-RSW,1460569.439999997,2086850.560000001,626280
BFF-DEN,2485560.0,3108332.700000001,622778
EWR-OKC,310289.0,926275.0,615986
MKE-SAN,1298201.0000000005,1904615.0,606415
CLE-PBI,1471633.600000001,2075278.7000000004,603647
BLI-OGG,3020381.1600000043,3614799.599999999,594415
JFK-TPA,24647603.799999617,25241383.019999985,593772
IND-SAN,843480.3200000002,1436763.8199999998,593283
CHS-PIT,414688.96000000014,1003974.4,589285
PWM-RSW,1071779.5199999998,1654931.9600000002,583153
DFW-LAX,80100224.19999433,80682196.16000023,582027
BZN-LGB,691533.4399999991,1271219.0399999996,579688
CHS-DEN,1258298.2799999996,1834875.0,576567
EYW-LGA,148642.08000000002,724496.04,575854
HOU-SMF,647616.3199999998,1209823.38,562205
CHS-IND,399627.7999999998,951075.7600000002,551452
CLT-HVN,313293.60000000003,864733.1200000001,551440
FLL-TYS,2408918.2399999937,2960132.6,551220
CVG-SJU,691533.4399999996,1238762.52,547228
DEN-GSP,1043137.9200000009,1581371.5200000005,538234
EWR-HDN,517260.7999999999,1043035.6800000002,525776
AZA-MSO,904374.2400000008,1429846.4400000004,525472
EWR-SMF,461300.0,984911.7,523611
HNL-SJC,9270161.279999968,9792539.82000001,522402
BUF-DEN,1123781.0000000002,1641855.06,518075
SYR-TPA,1449699.8399999985,1967187.5200000005,517487
CLE-SAV,540068.92,1057548.7999999998,517478
CLE-SRQ,906098.880000001,1421577.0400000005,515479
BIS-LAS,1575098.8799999969,2086595.6600000008,511495
LAS-MOT,1406371.199999999,1916756.82,510385
AMA-LAS,2984685.439999992,3489188.5599999987,504493
JFK-SNA,260221.76,741908.16,481686
CVG-SRQ,942524.6400000004,1407613.6,465085
MSP-SAV,200245.6,665250.7200000001,465005
AMA-DAL,8349550.159999906,8814274.039999997,464742
CVG-SAV,765840.3999999996,1228095.66,462253
BOI-GEG,8060913.080000064,8518464.840000005,457538
BRO-DEN,137038.56000000003,579630.56,442593
DEN-VPS,168862.4,609071.1199999999,440208
CMH-OAK,352437.5999999999,788580.9,436144
GSP-TPA,718942.9999999995,1154851.32,435910
CVG-VPS,1147592.0,1582318.1799999997,434733
LAS-RAP,761936.9999999997,1194840.92,432905
BZN-DTW,203520.0,627719.28,424201
DEN-LFT,910945.9200000004,1332704.3399999996,421757
BWI-SRQ,397724.8000000001,814892.5200000001,417169
FLL-HDN,349943.61999999994,765401.4000000001,415459
GUM-SPN,1893159.9599999944,2307372.5000000005,414202
HRL-MSP,3202231.199999994,3613030.679999999,410795
CLE-JAX,439726.0399999999,845841.7400000001,406115
GFK-SFB,614323.9200000003,1019907.84,405585
ORD-SHD,1062612.9800000002,1467295.28,404679
PIT-RSW,7622623.519999961,8024793.0,402217
ONT-SAT,579708.64,962123.8000000002,382417
AVL-DEN,386219.52000000014,762134.0,375914
DAL-PBI,160123.04,535771.08,375648
MDT-PIE,829073.9200000003,1201228.1400000006,372151
ATW-LAS,572683.2,933624.24,360943
BWI-MYR,1183258.919999999,1543985.519999999,360729
BLI-SAN,1007079.3600000016,1364589.6,357511
ICT-LAS,4343737.44,4700199.280000001,356468
GRR-PGD,915794.3999999996,1271532.5199999998,355738
MDW-PHL,12131444.480000138,12484296.500000002,352842
PBG-PIE,895598.6400000004,1246883.299999999,351288
SJU-STX,117080.88,454515.0,337437
DEN-JMS,2041622.3999999943,2377464.72,335845
BOS-HDN,679394.5000000003,1015119.0000000002,335724
GFK-LAS,939570.0000000008,1272032.0000000002,332459
ABQ-LAS,9428884.960000155,9760729.099999998,331861
FAR-SFB,1109858.8799999987,1437901.0799999998,328045
HDN-SFO,230006.92,555409.08,325402
AZA-SGU,377601.99999999977,700422.0,322822
IAD-MHT,83023.44,402659.0,319637
AUS-ECP,158213.6,476064.82,317851
MDW-PNS,234713.2800000001,551971.42,317259
MLB-PHL,216555.3599999999,533592.88,317038
HDN-LGB,310919.44,627894.6400000001,316975
VPS-XNA,312412.3199999999,626964.7999999999,314549
IAG-PIE,1155446.7600000007,1469673.3600000003,314223
HDN-SAN,597079.6999999998,908346.88,311268
LAS-MRY,569010.0,871418.9400000001,302409
AUS-PIT,147754.6,448500.0,300744
SAV-SDF,231824.31999999995,529744.32,297919
LAS-SBN,1231646.0,1528533.9600000002,296890
MYR-PIT,189768.0,483432.9599999999,293666
ABQ-SNA,191604.0,484099.48,292496
LAS-MSN,1821122.1599999983,2109144.54,288023
PIE-RFD,1199087.3999999992,1486473.14,287388
DEN-PBI,203305.76,484837.94,281533
BWI-VPS,525552.5999999996,803263.7599999999,277713
PIT-SJU,311568.23999999993,585789.98,274222
BOS-HOU,8025680.880000031,8299196.400000004,273523
DEN-JAN,943853.0000000012,1214032.9,270185
OKC-VPS,466611.0399999999,736540.64,269931
ABE-FLL,682255.2000000001,940267.98,258011
DEN-PRC,2119027.6800000006,2376816.56,257781
BDL-MYR,271910.4,529240.5200000001,257330
FSD-SFB,1145274.9600000004,1400385.2799999998,255110
AZA-OMA,845934.000000001,1097323.88,251391
AUS-DAL,9540571.259999802,9788148.400000006,247589
OKC-SFB,276359.72000000003,520556.00000000006,244195
LAS-PIA,1194509.6800000002,1437931.0,243439
DEN-HRL,1047250.6800000007,1288946.7999999998,241690
DEN-SRQ,192436.64,430962.0,238525
OMA-RSW,1096240.999999999,1333759.1999999993,237517
EWR-VPS,572095.2000000003,809555.3999999999,237461
BLI-LAX,1163579.2799999986,1396695.8200000003,233116
MDW-PBI,162840.32000000004,384885.2,222044
LAS-LRD,911277.1200000014,1124157.4399999997,212880
MSP-RNO,91591.6,302347.24,210755
SFB-XNA,988627.1999999993,1196985.0,208348
ATW-AZA,641527.5999999996,846062.8200000001,204535
CLE-MYR,176585.64,378669.36,202085
PIE-SBN,1380299.7599999984,1581412.0200000005,201118
GSP-LAS,107932.0,309007.69999999995,201075
BUF-LAX,3643348.800000011,3844147.56,200793
ELM-PIE,754067.6000000004,949189.0,195122
ABQ-MSP,76022.32,271061.28,195039
PHX-SAN,33895407.99999879,34086108.00000003,190685
ABQ-DAL,12504710.400000185,12693623.49999999,188941
OGS-PIE,324726.4000000001,510482.5,185755
AVL-SRQ,331885.84,514258.16,182373
IAH-STT,53005.2,233622.4,180617
AZA-IDA,756539.5199999989,935158.24,178617
BUF-TPA,9164607.639999978,9336418.0,171596
BHM-SJC,56536.4,225641.6,169105
LAX-MSO,63892.56,231953.60000000003,168061
BOS-SMF,136793.91999999998,304349.2,167555
MLI-PIE,747249.3599999994,914061.4400000004,166812
LAX-PRC,1857672.720000004,2022770.96,165100
PGD-SWF,407893.8599999999,569666.2799999999,161771
GSP-SJC,60593.96,222350.66,161757
OAK-RNO,4198168.800000018,4356313.919999998,158144
ECP-MDW,118384.80000000002,274435.84,156051
MKE-SEA,8840618.319999978,8996383.5,155751
FSD-PIE,758829.2799999999,914409.04,155580
CVG-SAT,116401.92,270056.64,153655
JFK-PSE,3530361.480000007,3683818.879999999,153455
AZA-MKE,665364.4800000003,814141.6799999998,148778
LAS-MFE,2381798.4000000004,2529162.2400000007,147363
PIE-SWF,763614.8000000007,909238.72,145630
PIE-TOL,938155.7999999992,1080895.8,142738
AZA-BLI,1351512.9599999972,1490784.0199999998,139266
LAS-SMX,931122.000000001,1070109.4,138992
PBG-PGD,306629.64,444397.5,137771
LGA-MTJ,48231.6,184197.24,135965
PGD-STC,420519.5800000001,551726.4799999999,131208
PIE-RIC,738950.1599999997,867426.0000000001,128474
RFD-SFB,1319846.0,1447535.96,127687
BQN-EWR,3836752.199999986,3963102.0,126402
OMA-PIE,515363.5200000004,641417.28,126054
OAK-TUS,67429.84,192285.06,124856
AZA-PIA,1915327.679999997,2039216.719999999,123893
DAL-HRL,117044.4,238707.2,121662
SFB-SYR,1672374.919999998,1792982.9800000002,120607
SEA-TPA,7753262.399999968,7872606.159999998,119351
AZA-LAS,822761.7600000018,940458.1599999996,117700
RDU-SAT,127417.92,244245.0000000001,116827
BMI-PIE,804623.9999999994,920648.26,116025
AZA-GRI,878321.400000001,991943.1599999998,113619
DCA-HOU,10760069.92000009,10873388.320000002,113312
HOU-LBB,143513.20000000004,252766.02000000005,109252
BHM-SFO,56958.68,163104.24,106146
MSP-PBI,46640.36,147688.74,101048
FNT-PGD,820744.9199999995,918396.16,97650
AZA-RAP,1457583.6799999976,1551337.6000000003,93751
SDF-SFB,1082904.2400000005,1171318.12,88415
BUR-LAS,14301615.720000377,14388789.760000017,87181
BTR-DCA,33084.6,118012.16,84927
CID-SFB,1790643.6000000022,1871449.08,80803
DEN-FLG,24235.08,103867.28,79632
BLV-SFB,1095248.6000000013,1172141.44,76894
