ROUTE,COST,REVENUE,PROFIT
PDX-SAN,19653059.52000005,22064451.84000003,2411360
EWR-LEX,1259149.7200000004,3665157.360000001,2406003
EWR-MTJ,3073678.2000000062,5468651.1000000015,2394975
IAD-PDX,1964511.600000003,4353561.000000001,2389050
DFW-FLL,30312816.560001083,32692968.800000016,2380119
JFK-SRQ,4310389.799999983,6688533.360000001,2378148
HDN-MSP,1690588.360000001,4062179.100000001,2371589
BOI-LAS,6488541.039999976,8858827.800000004,2370286
HOU-MIA,2975145.199999992,5342525.640000001,2367386
DCA-SJU,4985748.160000006,7352867.6000000015,2367103
DEN-MSY,21934193.840000138,24283924.119999982,2349738
DCA-MKE,5304466.480000027,7644080.500000009,2339644
LAS-LBB,3141423.0,5472320.079999998,2330896
PHL-SJU,14043397.1999999,16370091.519999994,2326699
MDW-SJC,4966903.479999987,7286958.359999999,2320046
AUS-CVG,2961727.1199999936,5269755.539999997,2308028
KOA-OGG,3171979.80000004,5477422.860000003,2305448
MCO-ROC,3712354.199999992,6016776.479999999,2304424
OGG-SMF,5598144.600000001,7894802.480000003,2296656
BHM-MCO,6244818.55999999,8538220.240000002,2293396
CHS-SEA,4248446.60000001,6538463.4,2290010
MCO-OMA,2640378.6399999983,4929000.18,2288620
DTW-LIT,829801.2000000007,3115509.4,2285707
BWI-OAK,5411428.599999995,7691749.439999995,2280319
ATL-MDW,29398204.43999956,31658525.4,2260391
BNA-CHS,2768678.800000003,5026262.880000002,2257585
IAH-TPA,18152127.18000013,20401487.24000001,2249386
MSP-SAN,20591235.72000012,22833820.8,2242576
FLL-SAN,4384642.279999993,6624204.880000001,2239563
MLI-MSP,2689746.3199999966,4928049.0,2238359
DTW-SAV,1183314.0000000002,3410386.76,2227074
BWI-CHS,7954798.279999983,10172680.38,2217882
ANC-KOA,3354990.3599999947,5569859.840000001,2214869
BWI-IND,5548354.279999969,7753944.240000008,2205597
MCO-SMF,5162101.880000006,7359194.780000003,2197093
DAL-SDF,2867038.0,5063452.800000003,2196414
PHX-RSW,2217012.7200000007,4411123.079999999,2194113
CHS-DAL,3309693.4799999967,5493885.100000002,2184189
MCO-SYR,6318248.1200000085,8500045.5,2181796
LIT-PHX,1278658.799999999,3460147.199999999,2181483
DEN-DTW,27829636.84000048,30010110.11999995,2180500
PHX-STL,20304579.96000012,22477499.880000006,2172941
KOA-LIH,1430067.2400000026,3602722.959999999,2172649
ANC-ORD,1470401.200000001,3634273.26,2163870
AUS-PDX,3248412.700000006,5407192.679999999,2158775
CMH-DCA,15788863.48000023,17938432.000000004,2149505
CKB-IAD,1956187.5599999984,4098049.759999998,2141866
DEN-GCC,4230323.879999975,6355748.639999999,2125414
BOI-RNO,2119895.6000000047,4229886.0600000005,2109985
ROC-TPA,3729204.160000013,5835233.039999997,2106030
ANC-FAI,14262487.800000343,16361384.900000002,2098930
DFW-GUC,2062573.2400000023,4158664.840000001,2096095
OAK-STL,1529134.0,3616866.76,2087734
DEN-LAX,68880307.55999365,70963717.43999983,2083336
MEM-TPA,3186750.199999989,5267331.679999999,2080576
ITO-OGG,2247280.800000003,4318457.0,2071193
LAS-MCO,20819177.959999755,22861561.70000001,2042392
MSP-TUS,3998777.5200000056,6033078.660000002,2034308
BNA-HOU,11960398.599999843,13993300.799999995,2032903
ATL-MIA,55805093.8800042,57834408.66000024,2029281
ANC-OME,2402998.8000000026,4431747.600000002,2028740
BDL-TPA,15171423.760000229,17189408.26000001,2017979
BOS-ROC,8776519.400000092,10793747.22000002,2017239
ATW-DEN,1859718.019999997,3868945.6799999992,2009225
EAU-ORD,4247350.559999984,6247208.280000001,1999847
ANC-BET,4605599.159999983,6601812.359999999,1996216
DCA-MIA,30229538.96000116,32219527.14000001,1989999
BOS-SJC,5165957.75999999,7149686.400000001,1983726
GRR-LAS,1644202.0800000024,3617007.1200000006,1972802
BNA-OAK,5247276.600000015,7214473.42,1967203
DCA-OMA,6394279.920000027,8357615.199999998,1963319
CLT-DAL,3504771.0400000094,5431364.300000003,1926602
JFK-ORH,1704153.0,3619431.28,1915277
BNA-MCI,7845828.559999951,9759962.179999996,1914133
MDW-PIT,10449051.999999996,12362582.4,1913521
ASE-MSP,517270.79999999976,2421721.08,1904450
ELP-SEA,1735309.1999999995,3639059.600000001,1903751
BWI-SDF,6556627.599999961,8459363.500000007,1902735
MDW-SJU,2396685.7999999984,4288252.579999999,1891571
LAS-PAE,1636478.1599999976,3527440.0,1890954
PBI-PVD,2223588.999999996,4094986.52,1871400
ATL-FAR,566830.9200000003,2433871.88,1867039
LAS-RSW,1625735.2000000014,3475593.9200000004,1849861
ALB-RSW,2494579.1999999937,4337582.88,1843005
MDW-ORF,3615417.240000013,5448311.480000001,1832898
BOS-CLT,35639533.159998715,37463899.199999966,1824357
EWR-SJC,5351852.159999995,7162240.040000001,1810386
OMA-SAN,4034776.199999991,5841613.080000005,1806840
LAX-STL,20440868.87999992,22245436.00000001,1804536
BOS-RSW,41682888.92000044,43481509.92000003,1798555
DAL-DTW,3416648.6000000075,5207418.000000002,1790773
PHL-SRQ,2020509.960000001,3807636.56,1787121
MDW-STL,12848054.439999828,14632118.279999984,1784060
MCO-PDX,6034206.600000016,7817957.680000002,1783757
HOU-SLC,1325071.200000001,3101145.2800000003,1776075
ATL-PSP,689628.5999999999,2463742.0,1774116
HOU-SJU,2015142.3599999985,3785347.58,1770207
DEN-EAR,2212135.699999993,3974696.000000001,1762559
ABQ-JFK,3504546.600000007,5264343.36,1759794
BWI-SMF,1813646.6000000013,3558187.8600000003,1744541
BOS-CLE,15456659.079999894,17173789.019999992,1717116
MDW-MSY,8580835.0,10272900.960000005,1692058
PVD-RSW,2845014.0,4536803.56,1691790
MKG-ORD,2146202.359999995,3830564.52,1684360
MCI-SEA,12058065.479999864,13735084.800000008,1677026
DAL-OMA,3122955.6199999987,4778013.400000001,1655059
MSP-ORF,1046929.9999999992,2699516.16,1652588
BOS-ORF,762269.5199999997,2413568.5,1651297
BOI-SMF,4970086.040000024,6615783.5,1645655
MCO-MIA,19484667.03999992,21125486.16000004,1640721
CVG-MCO,12338807.159999875,13978433.29999998,1639652
LAS-OMA,11063945.56000008,12699124.88,1635175
SEA-TUS,12371553.680000102,13989480.960000005,1617919
DAL-RSW,3484651.19999999,5101827.099999999,1617169
LAS-XNA,1024369.6799999994,2628814.720000001,1604445
LAS-MEM,2022355.919999996,3618181.1200000006,1595823
BOS-SYR,4440083.000000023,6017990.660000003,1577906
DEN-SNA,28911601.440000508,30483289.10000002,1571738
ABQ-AUS,1715504.099999998,3279911.96,1564403
GRR-TPA,2683780.439999992,4224274.880000001,1540496
HOU-PIT,3801764.400000009,5338174.42,1536413
AUS-LBB,1683875.979999995,3216961.8800000004,1533081
CLT-MTJ,557213.4000000003,2085227.7599999995,1528016
LGB-SJC,4033432.9199999697,5556528.8199999975,1523094
EGE-LGA,604761.4800000001,2119748.9999999995,1514987
FLL-LAX,35061442.039999366,36573006.00000003,1511504
SBA-SEA,2878141.559999992,4373448.38,1495304
GSO-MCO,1470042.0000000023,2963703.5999999987,1493662
MDW-MEM,4643556.599999994,6131722.280000002,1488161
BWI-SJC,1703781.0400000007,3178200.3,1474418
BNA-MKE,4688234.0,6158733.0,1470500
DEN-PUB,1648662.4200000055,3112866.000000001,1464206
MCO-STT,1516860.8400000017,2978185.600000001,1461325
ATL-JFK,29409066.000000805,30859080.599999912,1449943
HNL-LGB,5646023.7599999895,7094829.600000002,1448809
HOU-MSY,22000903.47999949,23443139.40000004,1442253
CLE-SLC,1042826.3999999992,2482237.38,1439413
IND-OAK,4296815.999999994,5736116.699999999,1439297
CMH-PBI,988688.0000000003,2424895.380000001,1436207
FLL-GRR,861896.1600000005,2267742.0,1405844
LAX-PIT,7360018.240000042,8758146.599999994,1398130
CLT-HOU,3442325.6000000103,4821166.800000003,1378837
GRR-MCO,6411510.720000026,7768892.159999997,1357379
BNA-RIC,781843.7199999994,2139071.9999999995,1357229
DSM-STL,4244547.680000026,5598785.12,1354237
FLL-GSO,1170449.8399999994,2519432.880000001,1348982
AUS-OAK,3310897.179999996,4653645.200000002,1342754
JAX-LAS,2982895.000000004,4323151.6400000015,1340258
AVL-MCO,1371800.9200000009,2710922.04,1339116
MSP-OAK,3688895.600000004,5023525.080000003,1334626
CLT-ITH,393194.7600000001,1719584.0,1326396
MCO-MYR,608592.0000000002,1926226.2800000005,1317631
BNA-RSW,3277565.039999995,4568467.5,1290938
IND-SRQ,1118034.080000001,2389613.16,1271578
CLE-MCO,12584341.69999985,13855376.360000014,1271044
BHM-TPA,5268821.840000029,6530081.000000003,1261241
AVL-TPA,1075934.3600000008,2328746.7,1252812
ABQ-MCO,1742582.8000000017,2992051.22,1249471
AUS-SNA,1732171.5000000035,2976051.86,1243879
DSM-MCO,1624682.8399999978,2863422.72,1238739
RDU-RSW,984566.3600000012,2223080.64,1238517
HDN-SEA,669353.3000000002,1905274.0,1235920
HDN-IAH,1507072.500000002,2742727.2,1235648
HOU-SAN,8053400.679999965,9284910.06,1231519
MCO-TYS,638955.3200000002,1851624.5600000003,1212670
MSP-SJU,1220711.3599999992,2428375.3799999994,1207667
HOU-SAT,10982953.039999988,12170639.660000011,1187673
BWI-DAL,14418514.19999981,15595264.080000008,1176764
DFW-SAN,33076243.680000663,34242767.36,1166556
APN-DTW,1877226.8399999912,3038996.0,1161713
BHM-HOU,4676849.600000006,5834564.1,1157705
BOS-MYR,2848247.1599999983,3990767.0999999978,1142522
PVD-TPA,7839556.920000072,8963846.399999993,1124272
DEN-RDU,18107505.08000025,19231630.720000003,1124125
BOS-BUF,15449024.399999762,16569823.680000016,1120804
OGG-SAN,11560696.80000005,12680689.6,1119985
MMH-SFO,1077916.3599999996,2192940.0,1115007
BOS-MDW,7253587.400000067,8361500.56,1107920
BUF-BWI,8894136.160000041,9975482.36000001,1081351
MDW-SDF,4896330.279999984,5973768.080000004,1077430
SAT-SNA,1704619.3600000024,2775151.2,1070531
MSY-PIT,753589.5999999997,1821764.8800000004,1068176
BWI-HOU,11610683.719999935,12675520.000000002,1064829
BOS-SEA,29837548.920000307,30891471.240000013,1053942
LIH-SJC,4382478.959999988,5424456.960000001,1041975
LAS-TYS,1415829.0400000007,2453989.64,1038163
MCO-MHT,8725773.999999939,9755296.320000004,1029529
DEN-LGB,887219.8799999988,1910553.479999999,1023334
CMH-RSW,11679390.00000013,12700615.679999998,1021224
ORD-TPA,34990798.30000039,36010715.039999954,1019896
DAL-MSP,3040169.9200000046,4052300.0,1012099
CMH-MSY,634316.8800000001,1642722.3800000004,1008403
PAE-SFO,1273016.4000000025,2278944.0,1005910
DAL-RNO,730188.5599999998,1734596.4600000004,1004408
FLL-STT,3282332.2799999886,4268379.999999997,986060
BNA-MDW,13476409.799999785,14462095.20000002,985677
FLL-ORD,35518404.52000088,36503804.29999994,985358
CHS-CVG,841547.9199999996,1818818.1,977269
MCO-OAK,5091312.679999989,6047516.64,956208
RDU-SJU,3121032.3199999942,4075694.439999999,954663
BZN-LAS,750654.3600000005,1697884.16,947231
BWI-PWM,7464301.160000062,8398154.820000002,933851
SDF-TPA,3440126.559999995,4372840.620000001,932709
MDW-OKC,1076139.56,2007351.84,931212
HIB-MSP,4067815.639999978,4997718.72,929899
RSW-SYR,1704148.479999999,2627079.840000001,922932
DEN-SAV,1193501.0000000005,2114160.4,920658
DAL-OKC,6197995.520000028,7110216.959999998,912225
OMA-PHX,18722290.60000012,19629825.160000008,907540
CVG-SAN,2289339.5999999987,3196250.2,906906
ORD-STT,744658.1999999998,1643547.3199999998,898890
MSY-SMF,786271.1200000002,1681531.2599999998,895258
EUG-LAS,822981.0,1709872.9599999995,886893
DAL-PHL,4031381.800000012,4916527.000000002,885144
CLE-MSY,1411566.9600000023,2293979.520000001,882413
CVG-JAX,953601.3599999996,1834392.0,880809
HSV-MCO,1101970.8000000014,1982767.36,880797
LAX-TUL,1146552.8799999985,2018870.36,872318
ORF-TPA,902378.0000000008,1773100.86,870727
MDW-PDX,5751549.519999995,6621967.240000002,870416
ATL-DAL,29345787.720000573,30211308.559999995,865489
DEN-OAK,15281334.159999851,16145612.939999985,864275
ORF-PHX,1001491.4799999994,1857446.92,855957
JAX-PIT,668894.9600000001,1516314.8000000005,847421
DAL-TUS,428293.6800000001,1274691.0,846394
BUF-RSW,3834687.919999992,4679190.72,844505
ABE-DTW,6643194.0,7486873.520000004,843668
ORD-RAP,188714.4,1032019.2000000002,843304
FLL-LEX,1327398.9999999984,2157944.8000000007,830549
DSM-LAS,6005753.359999975,6829141.440000002,823388
BNA-FLL,16026195.360000169,16849499.400000017,823291
ORD-SUN,296770.32,1118604.0,821839
BUF-LAS,6329935.800000031,7146858.959999997,816928
CLE-SAN,1585633.9999999995,2391693.24,806059
RDU-SAN,1687600.4799999995,2487509.72,799910
FLL-ORH,3652788.479999997,4444503.979999997,791710
DEN-PNS,1544007.5999999982,2328839.6800000006,784832
PAE-PHX,1065002.6399999985,1848000.0,782994
OME-OTZ,184703.44000000003,967680.0,782975
KOA-OAK,4912856.400000005,5695550.04,782697
HNL-KOA,27667554.11999961,28445832.0,778534
CLE-MDW,9150930.519999892,9924856.200000009,773920
HNL-SAN,12537547.199999897,13291702.199999992,754161
BMI-MCO,1700308.3599999987,2442225.28,741919
MDW-OMA,9461545.639999958,10201372.3,739816
PBI-RDU,1253558.5200000005,1989670.4800000004,736115
FCA-LAX,553605.6000000002,1266150.0,712530
RSW-SLC,1547765.0000000012,2254994.56,707234
JFK-SMF,5551184.239999998,6256200.959999998,705016
ABQ-SJC,571649.7999999997,1274559.88,702909
MYR-ORD,568276.44,1269184.9600000002,700908
DTW-MYR,2262481.799999997,2960610.000000001,698127
LAS-MSO,802845.0,1500597.92,697750
LAX-SGF,1195528.16,1890774.9,695245
FLL-HPN,7053588.239999988,7740304.379999999,686717
ATL-OAK,5461812.000000007,6145461.920000008,683650
ELP-SJC,399888.4800000001,1082925.9,683037
IND-JAX,626264.7599999998,1302975.3600000003,676712
IDA-LAS,702844.6799999998,1375849.9000000006,673004
DCA-OKC,5712278.520000018,6383099.519999999,670820
MSY-SDF,390707.0,1060400.52,669695
DEN-MMH,1279361.3999999997,1949044.88,669686
BLI-KOA,807723.7600000001,1475999.2,668272
DAL-MSY,17928035.520000413,18592242.11999998,664178
LAS-SHV,1027436.9999999997,1687098.2400000002,659660
LGB-SEA,3752029.200000011,4411024.800000001,659009
FCA-LAS,811144.1999999994,1464399.8,653256
BOI-OAK,5621682.920000028,6266880.300000001,645205
GUC-IAH,331219.16,973520.64,642301
BWI-SAV,910325.2799999992,1547888.94,637559
OGG-SJC,9816985.800000064,10453896.959999995,636908
BNA-SYR,304017.84,933737.8,629719
FAR-LAS,2547598.199999993,3175537.260000001,627939
FLL-MEM,1169457.720000001,1796385.9200000002,626926
DAL-SAN,18022898.199999943,18641145.20000001,618226
DFW-TPA,26954373.51999964,27568792.200000025,614444
ORD-UIN,3303816.8399999933,3907131.0799999977,603309
MCO-PWM,2426483.160000001,3026970.1000000024,600486
CLE-MKE,3622579.160000008,4222527.12,599947
MCO-RIC,9548477.399999952,10129534.96,581044
EUG-OAK,736290.5999999992,1312881.38,576595
BDL-SJU,9558494.200000009,10134441.940000003,575956
ATL-HOU,32891514.040000845,33465176.15999995,573688
LGB-PDX,2944430.3999999897,3496283.999999998,551862
PWM-TPA,1872562.360000003,2417654.880000001,545093
PBI-PIT,1116121.7199999995,1660813.44,544692
HOU-SMF,665316.3199999998,1209823.38,544505
CAK-RSW,1543219.4399999967,2086850.560000001,543630
GJT-LAS,703441.1999999993,1242136.4,538695
EYW-LGA,186742.08,724496.04,537754
LAS-PSC,1035856.5600000004,1572841.5,536987
MKE-SAN,1367651.0000000007,1904615.0,536965
BUF-PHX,4998396.520000013,5535003.860000004,536605
BZN-LGB,735408.4399999991,1271219.0399999996,535813
PIT-TPA,10891038.080000011,11424413.3,533374
LFT-MCO,886940.6799999994,1413789.7000000002,526852
DEN-GSP,1056412.9200000006,1581371.5200000005,524959
EWR-OKC,405464.0,926275.0,520812
CLT-HVN,347568.60000000003,864733.1200000001,517165
FLL-FNT,1099788.0000000002,1613198.4600000004,513412
FLL-RIC,10279431.600000102,10792787.339999994,513349
PWM-RSW,1142129.5199999998,1654931.9600000002,512803
BLI-OGG,3103331.1600000043,3614799.599999999,511465
EWR-SMF,475025.0,984911.7,509887
CHS-DEN,1330748.2799999998,1834875.0,504117
BDL-PBI,5442765.640000015,5944475.340000003,501710
IND-SAN,938055.3200000002,1436763.8199999998,498708
CLE-SAV,562343.92,1057548.7999999998,495203
JFK-SNA,262471.76,741908.16,479436
BTV-MCO,816693.1200000003,1292947.5,476261
CHS-IND,482352.7999999998,951075.7600000002,468727
MSP-SAV,202495.6,665250.72,462755
MHT-TPA,4486529.880000014,4937374.559999998,450846
CLE-SRQ,976523.880000001,1421577.0400000005,445054
BRO-DEN,137038.56000000003,579630.56,442593
AUS-PIT,211528.0,650325.0,438795
AZA-MSO,993099.2400000008,1429846.4400000004,436747
DEN-VPS,175387.39999999997,609071.12,433683
EWR-HDN,611460.7999999999,1043035.6800000002,431576
MIA-PHL,27840225.49999982,28270036.64000003,429805
AMA-LAS,3060435.439999992,3489188.5599999987,428743
CVG-SJU,812058.4399999995,1238762.52,426703
LAS-MFR,933591.0,1358698.76,425108
CHS-PIT,578938.96,1003974.4,425035
LAS-MOT,1492771.1999999988,1916756.82,423985
BZN-DTW,206220.0,627719.28,421501
CLE-PBI,1654483.6000000015,2075278.7000000004,420797
BIS-LAS,1666148.8799999964,2086595.6600000008,420446
CAK-MCO,2743987.9199999976,3164376.3599999994,420396
GSP-TPA,738892.9999999994,1154851.32,415960
CMH-OAK,382062.5999999999,788580.9,406519
CMH-LAS,14015677.239999888,14410581.799999995,394929
GFK-SFB,627448.9200000003,1019907.84,392460
CVG-SAV,835815.3999999994,1228095.66,392278
MCO-SWF,3699833.400000002,4084399.040000001,384571
CVG-SRQ,1029149.6400000004,1407613.6,378460
FLL-HDN,387368.62,765401.4000000001,378034
BUF-DEN,1265081.0000000005,1641855.06,376775
DAL-PBI,164023.04,535771.08,371748
CLE-JAX,476926.0399999999,845841.7400000001,368915
LAX-MMH,1635680.280000001,2004415.14,368735
ONT-SAT,603858.64,962123.8000000002,358267
FLL-PHL,32868314.079999067,33220584.000000004,352299
BWI-SRQ,471224.80000000016,814892.5200000001,343669
DEN-LFT,994045.9200000006,1332704.3399999996,338657
PBG-PIE,912923.6400000004,1246883.3000000005,333963
EWR-PHX,39854846.54000015,40181922.88,327094
ATW-LAS,608908.2,933624.24,324718
FLL-TYS,2635568.2399999937,2960132.6,324570
LAS-RAP,871286.9999999997,1194840.92,323555
DFW-PHL,40023127.5999988,40345810.55999994,322626
IAD-MHT,83023.44,402659.0,319637
LGA-MCO,41579603.0,41896026.47999997,316447
GUM-SPN,1996434.9599999944,2307372.5000000005,310927
BLI-SAN,1055154.3600000015,1364589.6,309436
SYR-TPA,1659099.8399999985,1967187.5200000005,308087
AUS-ECP,169763.59999999998,476064.82,306301
SJU-STX,149855.88,454515.0,304662
ISP-TPA,5709522.960000028,6011245.0,301759
MDT-PIE,901673.9200000004,1201228.1400000004,299551
MDW-PNS,252788.2800000001,551971.42,299184
BWI-MYR,1246783.919999999,1543985.5200000012,297204
SAV-SDF,232949.31999999995,529744.32,296794
LAS-SBN,1236146.0,1528533.9600000002,292390
MLB-PHL,241905.36,533592.8799999999,291688
AVL-DEN,470969.5200000002,762134.0,291164
IAG-PIE,1180571.7600000007,1469673.3600000003,289098
DEN-PBI,203305.76,484837.94,281533
ABQ-SNA,205629.0,484099.48,278471
HDN-LGB,351569.44,627894.6400000001,276325
HDN-SFO,287306.92,555409.08,268102
MYR-PIT,216543.0,483432.9599999999,266891
PIT-SJU,324543.24,585789.98,261247
BDL-MYR,271910.4,529240.5200000001,257330
HDN-SAN,655654.7,908346.88,252694
HNL-SJC,9547061.279999971,9792539.819999998,245502
VPS-XNA,385237.3199999999,626964.7999999999,241724
DEN-HRL,1048150.6800000007,1288946.7999999998,240790
DEN-SRQ,192436.64,430962.0,238525
CVG-VPS,1345367.0,1582318.1799999997,236958
BOS-HDN,778244.5000000005,1015119.0000000002,236874
LAS-MRY,637410.0,871418.9400000001,234009
AZA-SGU,473526.9999999997,700422.0,226897
ABE-FLL,719905.2000000001,940267.98,220361
AZA-OMA,879909.000000001,1097323.88,217416
FAR-SFB,1221758.8799999987,1437901.0799999998,216145
GRR-PGD,1056419.3999999997,1271532.5199999998,215113
GFK-LAS,1063470.0000000007,1272032.0000000002,208559
MSP-RNO,98941.6,302347.24,203405
MDW-PBI,183315.32000000004,384885.2,201569
GSP-LAS,107932.0,309007.7,201075
OMA-RSW,1135615.999999999,1333759.2000000004,198142
CLE-MYR,182210.64000000004,378669.36,196460
ABQ-MSP,76172.32,271061.28,194889
OKC-SFB,331409.72,520556.00000000006,189145
PIE-RFD,1301687.3999999997,1486473.14,184788
IAH-STT,53005.2,233622.4,180617
DEN-JAN,1038578.0000000012,1214032.9,175460
ATW-AZA,671977.5999999996,846062.8200000001,174085
AVL-SRQ,346135.83999999985,514258.16,168123
BHM-SJC,57661.4,225641.6,167980
BUR-PHX,19815196.20000028,19982258.64000006,167022
LAS-MSN,1942847.1599999983,2109144.54,166298
DEN-LAR,3506578.91999999,3672306.0,165825
HRL-MSP,3448381.199999989,3613030.6800000025,164645
BOS-SMF,141593.91999999998,304349.2,162755
DAL-SAT,21183169.2200008,21345036.999999966,161906
GSP-SJC,61118.96,222350.66,161232
MEI-ORD,3421870.200000008,3582102.8000000003,160233
LAX-MSO,72142.56,231953.60000000003,159811
PGD-SWF,410518.8599999999,569666.2799999999,159146
FSD-SFB,1244199.9600000011,1400385.2799999998,156185
CVG-SAT,116401.92,270056.64,153655
ELM-PIE,799817.6000000006,949189.0,149372
FLL-MCO,14612086.759999802,14757218.239999996,145141
FLL-LAS,17122406.76000013,17265511.80000002,143101
ECP-MDW,133534.80000000002,274435.84,140901
BLI-LAX,1257254.2799999986,1396695.8200000003,139441
LAS-SNA,19359416.159999672,19498088.799999986,138711
FSD-PIE,775929.2799999999,914409.0400000002,138480
PBG-PGD,307829.64,444397.5,136571
PIE-TOL,953830.7999999992,1080895.8,127063
LGA-MTJ,58881.6,184197.24,125315
OAK-TUS,67654.84,192285.06,124631
PGD-STC,429144.5800000001,551726.4799999999,122583
ICT-LAS,4577812.440000005,4700199.280000001,122393
PIE-SWF,789639.8000000007,909238.72,119605
DAL-HRL,119894.4,238707.2,118812
CGI-ORD,1957359.7200000016,2075431.6000000008,118068
OMA-PIE,523913.5200000004,641417.28,117504
OGS-PIE,394026.4000000001,510482.5,116455
LAS-PIA,1323584.6800000002,1437931.0,114364
EWR-RSW,29439822.23999922,29552004.02,112206
PIE-RIC,758300.1599999996,867426.0000000001,109124
EWR-VPS,702520.2,809555.3999999999,107036
RDU-SAT,137842.92,244245.0,106402
MSP-PBI,46640.36,147688.74,101048
BWI-VPS,708177.6,803263.7599999999,95088
HOU-LBB,157838.20000000004,252766.02000000005,94927
AZA-MKE,719364.4800000003,814141.6799999998,94778
BUF-LAX,3749548.800000012,3844147.56,94593
RFD-SFB,1353296.0,1447535.96,94237
FNT-PGD,824344.9199999995,918396.16,94050
MLI-PIE,822024.3599999992,914061.4400000004,92037
OAK-OGG,8868002.520000039,8958786.300000004,90792
ORD-SHD,1378437.9799999986,1467295.28,88855
AZA-IDA,846764.5199999989,935158.24,88392
DEN-PRC,2289052.679999997,2376816.56,87756
BTR-DCA,33309.6,118012.16,84702
AMA-DAL,8733775.159999926,8814274.039999997,80516
DEN-FLG,24235.08,103867.28,79632
BFF-DEN,3036435.0,3108332.700000001,71904
BHM-SFO,95733.68,163104.24,67371
BMI-PIE,853823.9999999994,920648.26,66825
CLE-SFB,473603.96000000014,539565.4400000001,65961
PIE-SBN,1516124.7599999977,1581412.0200000005,65293
AUS-ONT,65262.84,130100.88,64839
LAS-LRD,1062627.1200000015,1124157.4399999997,61530
BOI-GEG,8459838.080000063,8518464.840000005,58614
LAX-PSC,30624.36,84537.86,53914
FAT-ORD,46762.8,99995.7,53233
SFB-XNA,1145152.1999999995,1196985.0,51823
LAS-SMX,1018647.0000000012,1070109.4,51467
AUS-SFB,415648.3199999998,464360.28,48712
ORD-SLN,2753228.2800000072,2799677.9799999995,46452
AZA-GRI,945971.400000001,991943.1599999998,45969
PGD-ROC,472683.01999999984,511910.7,39226
SEA-TPA,7836812.399999968,7872606.159999998,35801
EVV-SFB,809958.4799999999,843394.2599999999,33437
MKE-PGD,350843.2399999999,383063.16,32222
AUS-CMH,50075.14,79529.64,29454
AZA-PIA,2014777.679999997,2039216.719999999,24443
AZA-BLI,1467687.9599999972,1490784.0199999998,23090
CLE-PGD,396691.4000000001,418134.08,21441
PIE-SGF,1115494.799999999,1134165.7600000002,18669
DAY-PGD,501416.7199999997,517924.68000000005,16508
OKC-VPS,721836.04,736540.64,14706
BGR-PIE,1916816.639999997,1930542.4400000004,13724
PIT-RSW,8012173.519999961,8024793.0,12667
DAY-SFB,439876.19999999984,442358.0,2489
DEN-PAE,34020.96,36182.0,2162
FLL-ISP,8380406.399999931,8380103.680000003,-287
SFB-SWF,700565.3999999998,696305.0,-4273
PGD-PVD,608916.2399999999,602838.3999999999,-6080
BLV-FLL,506338.0399999998,499728.00000000006,-6609
FWA-PGD,1054878.4399999997,1046554.0800000002,-8325
LCK-PIE,1176020.2800000014,1166737.0400000005,-9285
MDT-PGD,539132.9200000004,526633.0399999999,-12498
ORF-PIE,741963.3600000008,726618.0000000001,-15341
ABE-PIE,1242804.8,1224080.0,-18760
AZA-LAS,964061.7600000022,940458.1599999996,-23600
MTJ-SLC,39877.68,15190.0,-24686
PIE-ROA,722376.4799999996,696293.9,-26082
SJU-STT,3853879.4400000274,3825463.599999998,-28414
LAX-PRC,2054247.720000004,2022770.96,-31475
AZA-PIE,42313.6,10360.0,-31954
LCK-SAV,494790.6000000002,460184.88,-34606
SAT-SFB,391311.2,346755.84,-44555
CID-SFB,1918068.6000000024,1871449.08,-46622
MKE-SEA,9043268.319999978,8996383.5,-46899
MKE-PIE,598878.2399999996,551817.06,-47063
JFK-PSE,3731286.480000008,3683818.879999999,-47469
EGE-SLC,61822.44,12250.0,-49572
MSY-USA,432801.9199999999,382161.7800000001,-50639
MKE-SFB,612992.9999999997,562096.8,-50895
DEN-HOU,20169422.640000094,20115329.0,-54157
MCO-MKE,16354999.360000268,16300679.72,-54327
PIE-USA,712092.8000000003,654703.92,-57388
CHA-PIE,630267.0000000002,570991.5000000001,-59272
AZA-ICT,964988.400000001,902724.48,-62265
SDF-SFB,1234029.2399999995,1171318.12,-62710
CRW-IAD,82385.44,19530.0,-62856
BLV-SFB,1236698.6000000015,1172141.44,-64556
CID-PGD,885505.1999999994,819690.7599999999,-65818
HTS-PIE,795526.560000001,727565.0399999998,-67962
PGD-PIT,730420.06,658792.0799999998,-71625
PGD-PSM,887943.439999999,808520.1199999999,-79421
ATW-SFB,946548.34,865903.62,-80645
PIA-SFB,931620.0799999991,848302.24,-83318
MCI-PGD,461080.0,367848.32000000007,-93232
IAG-SFB,1483562.4000000015,1389659.9999999998,-93896
BNA-MCO,18494166.120000247,18397550.339999985,-96621
PIE-PIT,1322428.2000000018,1225015.68,-97414
LEX-PIE,918915.6000000004,820399.9999999999,-98516
MLI-PGD,587568.1800000002,482456.5199999999,-105112
BOS-JAX,17634770.200000264,17527938.060000025,-106848
BNA-PGD,416914.0,305112.6000000001,-111801
LAX-PVU,694392.8400000003,579756.1599999999,-114637
AZA-BOI,760790.9999999992,638694.0,-122092
ANC-HNL,6494989.800000017,6369648.559999999,-125343
